사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도,사상자합계
2022090500100124,2022년 9월 5일 08시,월요일,세종특별자치시 소담동,경상사고,0,0,1,0,차대사람 - 보도통행중,안전운전불이행,젖음/습기,비,단일로 - 기타,자전거,남,17세,기타불명,보행자,남,52세,경상,0.0068
2022090500100192,2022년 9월 5일 10시,월요일,세종특별자치시 해밀동,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,건조,맑음,단일로 - 기타,화물,남,63세,상해없음,승합,남,40세,경상,0.0068
2022090500100368,2022년 9월 5일 16시,월요일,세종특별자치시 새롬동,경상사고,0,0,1,1,차대사람 - 기타,안전운전불이행,젖음/습기,비,단일로 - 기타,개인형이동수단(PM),여,15세,부상신고,보행자,여,13세,경상,0.0101
2022090500100469,2022년 9월 5일 18시,월요일,세종특별자치시 반곡동,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,여,68세,상해없음,승용,여,36세,경상,0.0068
2022090600100414,2022년 9월 6일 17시,화요일,세종특별자치시 대평동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로횡단보도내,승용,남,73세,상해없음,자전거,여,37세,경상,0.0068
2022090700100104,2022년 9월 7일 07시,수요일,세종특별자치시 장군면,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,38세,상해없음,보행자,남,53세,경상,0.0068
2022090700100158,2022년 9월 7일 08시,수요일,세종특별자치시 도담동,경상사고,0,0,1,1,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,여,47세,부상신고,승용,여,29세,경상,0.0101
2022090700100254,2022년 9월 7일 10시,수요일,세종특별자치시 고운동,부상신고사고,0,0,0,2,차대차 - 측면충돌,안전거리미확보,건조,맑음,교차로 - 교차로안,화물,남,45세,상해없음,승용,남,66세,부상신고,0.0066
2022090700100430,2022년 9월 7일 15시,수요일,세종특별자치시 아름동,경상사고,0,0,1,0,차대사람 - 보도통행중,안전운전불이행,건조,맑음,기타 - 기타,자전거,여,50세,상해없음,보행자,남,52세,경상,0.0068
2022090700100539,2022년 9월 7일 17시,수요일,세종특별자치시 조치원읍,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,50세,상해없음,승합,남,42세,상해없음,0.0068
2022090700100540,2022년 9월 7일 17시,수요일,세종특별자치시 금남면,부상신고사고,0,0,0,3,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 교량,승용,여,28세,부상신고,승용,여,53세,부상신고,0.009899999999999999
2022090700100590,2022년 9월 7일 18시,수요일,세종특별자치시 고운동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로횡단보도내,승용,여,32세,상해없음,보행자,남,10세,중상,0.1168
2022090700100634,2022년 9월 7일 19시,수요일,세종특별자치시 조치원읍,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,56세,상해없음,보행자,여,64세,중상,0.1168
2022090700100720,2022년 9월 7일 22시,수요일,세종특별자치시 다정동,부상신고사고,0,0,0,1,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,여,44세,상해없음,자전거,여,16세,부상신고,0.0033
2022090800100294,2022년 9월 8일 12시,목요일,세종특별자치시 종촌동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,여,42세,상해없음,승용,여,42세,경상,0.0068
2022090800100389,2022년 9월 8일 14시,목요일,세종특별자치시 연동면,중상사고,0,1,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승합,남,29세,상해없음,승용,남,30세,중상,0.1236
2022090800100530,2022년 9월 8일 16시,목요일,세종특별자치시 도담동,부상신고사고,0,0,0,2,차대차 - 기타,신호위반,건조,맑음,교차로 - 교차로안,승용,남,32세,상해없음,승용,여,36세,부상신고,0.0066
2022090900100360,2022년 9월 9일 16시,금요일,세종특별자치시 어진동,중상사고,0,1,0,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로횡단보도내,승용,여,45세,상해없음,자전거,여,72세,중상,0.1168
2022091000100142,2022년 9월 10일 11시,토요일,세종특별자치시 대평동,경상사고,0,0,2,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 교량,승용,남,56세,상해없음,승용,남,49세,경상,0.0136
2022091300100104,2022년 9월 13일 08시,화요일,세종특별자치시 반곡동,부상신고사고,0,0,0,2,차대차 - 측면충돌,직진우회전진행방해,건조,맑음,교차로 - 교차로안,승용,남,27세,부상신고,승용,남,41세,부상신고,0.0066
2022091300100240,2022년 9월 13일 13시,화요일,세종특별자치시 나성동,부상신고사고,0,0,0,1,차대차 - 기타,안전운전불이행,건조,흐림,단일로 - 기타,승용,남,26세,상해없음,이륜,남,42세,부상신고,0.0033
2022091300100377,2022년 9월 13일 17시,화요일,세종특별자치시 고운동,중상사고,0,2,0,6,차대차 - 측면충돌,직진우회전진행방해,건조,흐림,교차로 - 교차로안,승용,남,41세,부상신고,승합,남,30세,부상신고,0.2534
2022091300100471,2022년 9월 13일 20시,화요일,세종특별자치시 소담동,부상신고사고,0,0,0,1,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,승합,남,56세,상해없음,자전거,남,40세,상해없음,0.0033
2022091400100030,2022년 9월 14일 05시,수요일,세종특별자치시 장군면,부상신고사고,0,0,0,4,차대차 - 추돌,안전거리미확보,건조,맑음,단일로 - 기타,특수,남,52세,상해없음,승용,여,48세,부상신고,0.0132
2022091400100121,2022년 9월 14일 08시,수요일,세종특별자치시 새롬동,부상신고사고,0,0,0,1,차대사람 - 보도통행중,안전운전불이행,건조,맑음,단일로 - 기타,기타불명,기타불명,미분류,기타불명,보행자,여,미분류,부상신고,0.0033
2022091400100207,2022년 9월 14일 11시,수요일,세종특별자치시 조치원읍,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,여,61세,상해없음,화물,남,52세,경상,0.0068
2022091400100354,2022년 9월 14일 16시,수요일,세종특별자치시 어진동,경상사고,0,0,2,0,차대차 - 측면충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승합,남,66세,상해없음,승용,남,37세,경상,0.0136
2022091400100394,2022년 9월 14일 17시,수요일,세종특별자치시 아름동,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로횡단보도내,개인형이동수단(PM),남,13세,상해없음,자전거,여,9세,중상,0.1168
2022091500100113,2022년 9월 15일 08시,목요일,세종특별자치시 부강면,경상사고,0,0,2,0,차대차 - 측면충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,화물,여,47세,경상,특수,남,39세,경상,0.0136
2022091500100144,2022년 9월 15일 09시,목요일,세종특별자치시 조치원읍,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,24세,상해없음,승용,여,62세,상해없음,0.0068
2022091500100459,2022년 9월 15일 19시,목요일,세종특별자치시 고운동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,건조,기타,단일로 - 기타,자전거,남,15세,상해없음,보행자,남,9세,중상,0.1168
2022091500100535,2022년 9월 15일 23시,목요일,세종특별자치시 도담동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,기타불명,기타불명,미분류,기타불명,보행자,남,37세,경상,0.0068
2022091600100137,2022년 9월 16일 08시,금요일,세종특별자치시 세종동,경상사고,0,0,1,0,차대차 - 추돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,38세,상해없음,승용,남,49세,경상,0.0068
2022091600100195,2022년 9월 16일 10시,금요일,세종특별자치시 다정동,중상사고,0,1,0,0,차대차 - 기타,신호위반,건조,맑음,교차로 - 교차로횡단보도내,자전거,남,79세,중상,승용,여,41세,상해없음,0.1168
2022091600100522,2022년 9월 16일 18시,금요일,세종특별자치시 고운동,부상신고사고,0,0,0,1,차대차 - 측면충돌,직진우회전진행방해,젖음/습기,비,교차로 - 교차로안,승용,여,52세,상해없음,승용,남,46세,부상신고,0.0033
2022091700100371,2022년 9월 17일 15시,토요일,세종특별자치시 산울동,경상사고,0,0,3,0,차대차 - 측면충돌,신호위반,건조,맑음,단일로 - 기타,승용,남,67세,상해없음,승용,여,41세,경상,0.020399999999999998
2022091700100571,2022년 9월 17일 20시,토요일,세종특별자치시 소담동,중상사고,0,1,1,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,이륜,남,30세,중상,승합,남,57세,경상,0.1236
2022091800100184,2022년 9월 18일 13시,일요일,세종특별자치시 조치원읍,경상사고,0,0,2,0,차대차 - 측면충돌,기타,건조,맑음,교차로 - 교차로안,승용,여,33세,상해없음,승용,여,51세,경상,0.0136
2022091800100365,2022년 9월 18일 19시,일요일,세종특별자치시 소담동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,기타,교차로 - 교차로안,승용,남,56세,상해없음,승용,남,37세,경상,0.0068
2022091800100414,2022년 9월 18일 21시,일요일,세종특별자치시 종촌동,중상사고,0,1,0,0,차대차 - 측면충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,여,28세,상해없음,이륜,남,31세,중상,0.1168
2022091900100135,2022년 9월 19일 09시,월요일,세종특별자치시 대평동,사망사고,1,0,0,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,교차로 - 교차로횡단보도내,승용,여,55세,상해없음,보행자,여,71세,사망,1.0
2022091900100363,2022년 9월 19일 16시,월요일,세종특별자치시 다정동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,이륜,남,15세,기타불명,자전거,여,15세,경상,0.0068
2022091900100448,2022년 9월 19일 18시,월요일,세종특별자치시 도담동,경상사고,0,0,1,0,차대차 - 기타,신호위반,건조,맑음,교차로 - 교차로안,승용,남,21세,상해없음,이륜,남,45세,경상,0.0068
2022091900100514,2022년 9월 19일 20시,월요일,세종특별자치시 전동면,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,23세,상해없음,보행자,남,71세,경상,0.0068
2022091900100515,2022년 9월 19일 20시,월요일,세종특별자치시 조치원읍,중상사고,0,1,0,0,차대차 - 기타,중앙선침범,건조,맑음,단일로 - 교량,화물,남,64세,기타불명,승용,여,60세,중상,0.1168
2022091900100556,2022년 9월 19일 22시,월요일,세종특별자치시 조치원읍,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,기타 - 기타,개인형이동수단(PM),여,20세,상해없음,보행자,여,23세,중상,0.1168
2022092000100161,2022년 9월 20일 09시,화요일,세종특별자치시 조치원읍,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,여,46세,상해없음,보행자,남,74세,경상,0.0068
2022092100100118,2022년 9월 21일 08시,수요일,세종특별자치시 조치원읍,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,승합,남,48세,상해없음,보행자,여,73세,경상,0.0068
2022092100100499,2022년 9월 21일 17시,수요일,세종특별자치시 조치원읍,경상사고,0,0,3,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,61세,상해없음,승합,남,61세,경상,0.020399999999999998
2022092200100012,2022년 9월 22일 00시,목요일,세종특별자치시 나성동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,기타,기타,교차로 - 교차로부근,이륜,남,25세,상해없음,승용,남,28세,경상,0.0136
2022092200100148,2022년 9월 22일 08시,목요일,세종특별자치시 어진동,부상신고사고,0,0,0,1,차대차 - 측면충돌,기타,건조,맑음,교차로 - 교차로안,승용,남,42세,상해없음,자전거,남,27세,부상신고,0.0033
2022092200100216,2022년 9월 22일 10시,목요일,세종특별자치시 소담동,중상사고,0,1,0,1,차대차 - 기타,중앙선침범,건조,맑음,교차로 - 교차로안,화물,남,26세,상해없음,승합,남,50세,부상신고,0.1201
2022092200100412,2022년 9월 22일 16시,목요일,세종특별자치시 아름동,부상신고사고,0,0,0,1,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,21세,상해없음,승합,남,55세,부상신고,0.0033
2022092200100500,2022년 9월 22일 18시,목요일,세종특별자치시 도담동,부상신고사고,0,0,0,1,차대차 - 추돌,안전운전불이행,젖음/습기,흐림,단일로 - 기타,이륜,남,18세,부상신고,승용,남,25세,상해없음,0.0033
2022092200100501,2022년 9월 22일 18시,목요일,세종특별자치시 다정동,경상사고,0,0,1,2,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 터널,승용,여,25세,상해없음,승용,남,37세,부상신고,0.013399999999999999
2022092300100114,2022년 9월 23일 08시,금요일,세종특별자치시 어진동,중상사고,0,1,0,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로횡단보도내,승용,여,47세,상해없음,자전거,여,29세,중상,0.1168
2022092300100381,2022년 9월 23일 15시,금요일,세종특별자치시 나성동,경상사고,0,0,1,0,차대차 - 측면충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승합,남,57세,기타불명,승용,여,36세,경상,0.0068
2022092300100529,2022년 9월 23일 18시,금요일,세종특별자치시 소담동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,38세,상해없음,자전거,여,70세,경상,0.0068
2022092300100614,2022년 9월 23일 20시,금요일,세종특별자치시 연동면,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,자전거,남,53세,기타불명,보행자,남,28세,경상,0.0068
2022092300100633,2022년 9월 23일 21시,금요일,세종특별자치시 고운동,경상사고,0,0,1,0,차대차 - 측면충돌,기타,건조,맑음,교차로 - 교차로횡단보도내,이륜,남,50세,상해없음,승용,여,45세,경상,0.0068
